Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0312.jpg;Prie ligonio rankos prijungta lašelinė;Pacientas hospitalizuotas, gaunantis infuziją.;0.0;0.0;0.0;0.88698429;0.88556099;0.88627207;0.07968237;0.66001683
0313.jpg;Gydytojas operacinėje su sesele;Operacija vyksta chirurginės salėje.;0.0;0.0;0.18181818;0.8656522;0.85722423;0.86141759;0.32165647;0.78615183
0314.jpg;Į kamerą nutaisytas ginklas;Pavojus. Būkite atsargūs.;0.0;0.0;0.0;0.84486735;0.84080124;0.84282941;0.01224586;0.58613443
0315.jpg;Traktorius dirba laukuose;John Deere 8330 traktorius dirbo lauku.;0.0;0.15151515;0.22222222;0.85970616;0.8740679;0.86682755;0.57074612;0.71410525
0316.jpg;Sprogimo dūmai danguje;Smūgis: galinga sprogdama dūmas dangaus viršuje.;0.0;0.0;0.15384615;0.87461114;0.85152787;0.8629151;0.57560498;0.95126677
0317.jpg;Žmogus dirba naftos perdirbo gamykloje;Darbo užduotis: Naftos gavybos įrenginys.;0.0;0.1;0.18181818;0.86258435;0.8643955;0.86348897;0.26215199;0.80378556
0318.jpg;Alyvuogių aliejus pilamas į indelį;Šviežių aviečių ir aliejaus ruošimas.;0.0;0.0;0.0;0.89997709;0.87092477;0.8852126;0.33496779;0.69350344
0319.jpg;Kryžius ant pastato viršau;Krikščioniškas kryžius viršų, dangaus šviesoje.;0.0;0.12195122;0.42857143;0.89816529;0.91171515;0.90488946;0.46591371;0.83215743
0320.jpg;Migrantai jūroje plaukia valtimi;Jūrinis patrulis stebi migrantų laivą.;0.0;0.0;0.18181818;0.89200473;0.87250161;0.88214535;0.41922033;0.75210261
0321.jpg;Keliu bėgantis lokys;Brolis medžiuose, keliaujantis po šalą.;0.0;0.0;0.0;0.86272198;0.87957668;0.87106782;0.16554478;0.65084302
0322.jpg;Naujagimio kojos;Mielas naujagimio pirštukai ant rausvos palydos.;0.0;0.20833333;0.22222222;0.88034332;0.92303956;0.90118605;0.38956052;0.66051406
0323.jpg;Hamas kovotojai;Savanorių batalionas „Vagner“ Mozambike.;0.0;0.0;0.0;0.7898739;0.84220308;0.81519955;0.09826039;0.33570823
0324.jpg;Eurofighter naikintuvas skrendantis danguje;German Eurofighter Typhoon fighter jet in flight.;0.0;0.11627907;0.18181818;0.82949811;0.80369687;0.81639367;0.37002665;0.73007977
0325.jpg;Asmuo su negalia kieme;Vežimėlis ratuoja parko taku.;0.0;0.0;0.0;0.87475443;0.85880262;0.86670518;0.04912753;0.48577073
0326.jpg;Uodas ant augalo lapų;Mokslingas vikšnas ant žalios gėlės.;0.0;0.12195122;0.16666667;0.89254069;0.8715328;0.88191164;0.177535;0.84588438
0327.jpg;Telefono sim kortelė;SIM kortelė ir telefono lizdas.;0.0;0.79861111;0.5;0.89886105;0.9245283;0.9115141;0.83572888;0.95583016
0328.jpg;Teisingumas, skulptūra;Teisė, balansas ir teisingumas.;0.0;0.0;0.28571429;0.91347969;0.89910948;0.90623766;0.25826406;0.70581466
0329.jpg;Vairuotojo pažymėjimas su automobilio rakteliais;Kelionės priedai: automobilis, kortelė, rida.;0.0;0.0;0.0;0.86698723;0.86921471;0.86809951;0.27745995;0.54865736
0330.jpg;Teismas, skulptūra;Teisingumo simbolis: Svarba ir lygybė.;0.0;0.0;0.0;0.87819922;0.91362941;0.89556402;0.12026846;0.5623942
0331.jpg;Kepti briuseliniai kopūstai;Keptos šprotų su rozmarinui.;0.0;0.0;0.0;0.91577506;0.89558792;0.90556902;0.23316672;0.27058095
0332.jpg;Mažas laikrodis rankose;Laikas šiuo mažo laikrodžio dėmesio centre.;0.0;0.0;0.15384615;0.88751364;0.83989316;0.86304706;0.42712143;0.82312125
0333.jpg;Minia žmonių Kalėdų eglės įžiebime;Šlovingas žiemos festivalis su fejerverkais ir šviesomis.;0.0;0.0;0.0;0.8744421;0.8358531;0.85471225;0.05434483;0.69904721
0334.jpg;Žvejojimas ežere su valtimi;Žvejybos laivas ramybėje, saulėlydžio valanda.;0.0;0.0;0.0;0.86716115;0.87028468;0.86872011;0.1784573;0.70663327
0335.jpg;Moliūgų sausainiai su riešutais ir šokoladu;Šviežiai kepti citrinų ir šokolado skonio keksukai.;0.0;0.08196721;0.125;0.88365692;0.87732387;0.88047898;0.33381885;0.86175007
0336.jpg;Migdolų riešutų kekė ant medžio;Aliekiniai riešai ant medagės šakos.;0.0;0.1;0.28571429;0.84900689;0.85427469;0.85163265;0.30788678;0.68741095
0337.jpg;Pyragas pabarstytas cukraus pudra;Skanaus, švelnus ir gardus rudieji grybų pyragas!;0.0;0.0;0.18181818;0.80751705;0.80721343;0.80736518;0.37124941;0.62775451
0338.jpg;Moliūgų braunis lėkštėje;Skanaus! Šviežūs šokoladų brownie su menta.;0.0;0.0;0.0;0.89804572;0.89831805;0.89818186;0.19078383;0.68300205
0339.jpg;Seselė laikanti skiepo švirkštą;Inoculacija: Sveikatos apsauga ir saugumas.;0.0;0.0;0.0;0.85321653;0.90653849;0.87906969;0.08200654;0.72174579
0340.jpg;Kruasanai su moliūgų įdaru;Pumpkin cream cheese pastries – a sweet treat.;0.0;0.0;0.0;0.83391094;0.81437075;0.82402503;0.15802588;0.58153665
0341.jpg;Nektarinų pyragas;Skanaus, gardus persikų pyragas!;0.0;0.0;0.33333333;0.87997234;0.89665264;0.88823426;0.32646957;0.81114137
0342.jpg;COVID-19 vakcina;COVID-19 vakcina: apsaugoti save ir kitus.;0.0;0.20833333;0.6;0.83915704;0.89202893;0.86478567;0.6989578;0.9028073
0343.jpg;Aronijų keksiukai;Skanūs braškinių muffinai su puderu.;0.0;0.0;0.0;0.87667;0.88593125;0.88127631;0.18263817;0.69101036
0344.jpg;COVID-19 testas;COVID-19 Ag testas – teigiamas rezultatas.;0.0;0.41666667;0.66666667;0.86473715;0.90116632;0.88257599;0.7353698;0.8290599
0345.jpg;Cukinijų vafliai su graikišku padažu;Zacucų keptuvės su grietine ir petražėlėmis.;0.0;0.09803922;0.125;0.86594445;0.87017018;0.86805218;0.25802195;0.83301026
0346.jpg;Trupininis juodųjų serbentų pyragas;Skanaus, šviežių uogų pyragaičio skanumas!;0.0;0.0;0.0;0.87922394;0.86046219;0.86974192;0.23832929;0.77350026
0347.jpg;Miesto daugiabučiai;Didelis gyvenamasis kompleksas mieste.;0.0;0.0;0.0;0.8939845;0.87237966;0.88304996;0.29572415;0.89023739
0348.jpg;Naftos perdirbimo gamykla;Naudojamas naftos perdirbimo gamybos kompleksas.;0.0;0.5859375;0.5;0.82900625;0.8242017;0.82659698;0.70112598;0.90142524
0349.jpg;Daug kiaušinių;Šviežūs kiaušiniai dėžėje.;0.0;0.0;0.22222222;0.88502836;0.89423215;0.88960648;0.33192053;0.80578285
0350.jpg;Vėžlys dėžėje;Štai šis didelis, juodas kietailis.;0.0;0.0;0.0;0.84131736;0.84498715;0.84314823;0.1152216;0.57343835
0351.jpg;Vilkas staugia miške;Vilkas šoka į naktį.;0.0;0.16129032;0.28571429;0.86293983;0.83436286;0.84841079;0.38716263;0.77441806
0352.jpg;Vyras laikantis termometrą ir susiėmęs už gerklės;Jis jaučiasi blogai ir švelniai užtęšia kaklą.;0.0;0.07142857;0.2;0.87871659;0.84014314;0.85899705;0.09552013;0.49695259
0353.jpg;Maisto produktai šaldytuve;Šaltai ir gaivaus maisto pilnas šaldiklis.;0.0;0.15151515;0.22222222;0.89011621;0.85585952;0.87265176;0.4379473;0.89051509
0354.jpg;Motina ir dukra paplūdimio smėlyje;Mamos ir dukra laimingai kartu paplūdimyje.;0.0;0.36764706;0.42857143;0.93469596;0.94328374;0.93897015;0.53493822;0.88968748
0355.jpg;Virtuvė su atidarytu šaldytuvu;Tuščia šaltai spinta.;0.0;0.0;0.0;0.87101758;0.83522463;0.85274565;0.19675146;0.56700647
0356.jpg;Pavargusi moteris susiėmusi už galvos;Susirūpinimas, nuovargis, vienatvė.;0.0;0.0;0.0;0.8775177;0.82308292;0.84942913;0.19303636;0.49083531
0357.jpg;Žemės riešutai;Pilni, sausi migdaičių puodas.;0.0;0.0;0.0;0.86692315;0.88568276;0.87620252;0.09522101;0.57430446
0358.jpg;Konservuoto maisto stiklainiai;Skoningų daržovių konservų pasirinkimas.;0.0;0.0;0.0;0.89883852;0.88766146;0.89321506;0.42916095;0.63755548
0359.jpg;Agrastas augantis ant krūmo;Šviežių gliukso uogų derliaus apdaina.;0.0;0.0;0.0;0.8557592;0.83657467;0.84605819;0.06953419;0.81560576
0360.jpg;Maisto produktai šaldytuve;Šviežių daržovių ir užšaldytų produktų sandėtis.;0.0;0.0;0.0;0.892937;0.83698285;0.86405504;0.49947852;0.75698304
0361.jpg;Tortas su arbata;Šokolado tortas su arumu ir šalta arbūta.;0.0;0.55147059;0.36363636;0.84596306;0.92624313;0.88428479;0.48377466;0.74172342
0362.jpg;Šuo iškišęs galvą automobilyje;Šuo mėgaujasi keliaujant automobilyje.;0.0;0.125;0.36363636;0.94886875;0.91479856;0.93152225;0.53588343;0.68581659
0363.jpg;Žemės riešutai ant stalo;Švarūs, minkštos pelenų apvalkalo apvalkalai.;0.0;0.0;0.15384615;0.88195163;0.90653533;0.8940745;0.02670396;0.44765341
0364.jpg;Žemės riešutai baltame maiše;Pjaustytos migdolinės, ruoštos parduodamos.;0.0;0.0;0.15384615;0.86954516;0.87106895;0.87030631;0.15004706;0.53712785
0365.jpg;Du vaikiški vežimėliai lauke;Dvi vaikų krosnelės parke.;0.0;0.0;0.0;0.90977508;0.86932766;0.88909155;0.20898661;0.79254836
0366.jpg;Vyras užsidėjęs ausines žiūri į kompiuterio ekraną;Darbo dieną šalia lango.;0.0;0.0;0.0;0.87815809;0.88647866;0.88229877;0.00347538;0.3458392
0367.jpg;Moterys vaikšto lauke kai sninga;Liūdinčiai dieną mieste.;0.0;0.0;0.0;0.88056272;0.85980856;0.87006193;0.03343558;0.360771
0368.jpg;Moteris su skėčiu vaikšto lauke kai lyja;Liūto dieną mieste, su paros dašku.;0.0;0.07246377;0.11764706;0.86737227;0.86953104;0.86845034;0.13367246;0.35815614
0370.jpg;Kompiuteris, puodelis ir knyga ant lovos;Rytinis darbas, rami poilsis, šilti daiktai.;0.0;0.0;0.0;0.88935512;0.88063014;0.88497114;0.08414018;0.39967656
0371.jpg;Rūmai už stiklinės piramidės;Louvro piramidė, Paryžius, Prancūzija.;0.0;0.0;0.15384615;0.85367543;0.88691747;0.86997896;0.33714354;0.68814617
0372.jpg;Daug monetų ant stalo;Senieji monetos, rasti archeologijoje.;0.0;0.0;0.0;0.88577628;0.90621918;0.89588106;0.3277877;0.71656817
0373.jpg;Sugriuvęs pastatas už keturių stovinčių vyrų;Sugrūstas pastato ruožas, žalos padarė sprogimas.;0.0;0.0;0.0;0.89201188;0.86411661;0.87784266;0.37533313;0.68165505
0374.jpg;Rankose esantys pinigai prie bankomato;Mokesčių mokėjimas banko automato per pinigus.;0.0;0.0;0.0;0.88427532;0.87306798;0.87863588;0.42872074;0.81377488
0375.jpg;Raudonas pilkas traukinys ant bėgių apsuptas dūmų;LTG Link traukinys, į rytus į Vilnių.;0.0;0.0;0.14285714;0.87625629;0.86325312;0.86970615;0.3210859;0.52802145
0376.jpg;Automobiliai ir krovininis automobilis važiuoja per potvynį;Liūdinčiai gavyės: automobilių užtvindymas gatvėse.;0.0;0.0;0.11111111;0.83771217;0.87816423;0.85746139;0.3635298;0.59366798
0377.jpg;Rankose esantis telefonas rašo Luminor;Luminor: Finansinės paslaugos telefone.;0.0;0.0;0.18181818;0.87255591;0.83768904;0.85476708;0.39017546;0.67163587
0378.jpg;Geltonas ančiukas žiūri į priekį;Švelnūs geltonieji laidiniai žaislai.;0.0;0.0;0.0;0.91207337;0.90535873;0.90870357;0.22494552;0.66573262
0379.jpg;Dvi perpjauto granato pusės;Sviežių granatų skanumas ir spalva.;0.0;0.0;0.0;0.83673555;0.87945914;0.85756558;0.21410289;0.65618849
0380.jpg;Rankos laiko penkias bulves;Šviežiai iškastos bulvės iš rankų.;0.0;0.0;0.16666667;0.86889744;0.86857641;0.86873692;0.57595199;0.83781433
0381.jpg;Žmogus laiko bičių korį su bitėmis;Apvalus langelis su apvaliais gėlėmis.;0.0;0.08474576;0.26666667;0.85705608;0.8741526;0.86551988;0.06950421;0.47047985
0382.jpg;Žmonės su raudonais skėčiais žiūri į lėktuvo nuolaužas;Avialinijos katastrofa: žaibus atliekų laukas.;0.0;0.0;0.0;0.85900015;0.89704657;0.87761116;0.12164515;0.59238219
0383.jpg;Prie balto baliono pririšta juodą dėžę;Orlaidis su moksliniu įrangos pakrovimu.;0.0;0.0;0.0;0.8202039;0.8498919;0.83478403;0.02091365;0.58707601
0384.jpg;Raudona lentelė ant tvoros su užrašu DĖMESIO!;Pavojaus! Žvarūdinė vielė!;0.0;0.0;0.0;0.88268721;0.88815093;0.88541061;0.11199765;0.67447823
0385.jpg;Elektros aukštos įtampos stulpai ir debesuota diena;Elektra, saulėlydis, pajėgia.;0.0;0.0;0.0;0.88173246;0.8360979;0.85830903;0.10952328;0.77156138
0386.jpg;Du raudonais apskritimais bėgantys žmonės formulės trasoje;"Štai trumpas tekstas:

„Švyturėlis iššoko iš automobilio.“";0.0;0.0;0.0;0.87052763;0.85079443;0.8605479;0.01907201;0.25334191
0387.jpg;Povandeninis laivas išniręs iš vandens kalnų peizaže;Rusijos gulkio laivė jūroje.;0.0;0.0;0.0;0.85360032;0.84348303;0.84851152;0.143205;0.67709881
0388.jpg;Naikintuvas kyla nuo laivo denio;Orlaivio pakilimas: Hornet skrydžio metu.;0.0;0.0;0.0;0.86363697;0.83372849;0.84841925;0.14008023;0.4797788
0389.jpg;Keturi vaikai bėga per patvinusį kelią;Vandens bangos: vaikų laisva žaidimų diena.;0.0;0.0;0.0;0.87813711;0.83472669;0.85588181;0.06451756;0.44932538
0390.jpg;Du žmonės važiuoja motociklu per patvinusią gatvę;Liūdinčiai lietus: dviese motocycle per vandenį.;0.0;0.07246377;0.11764706;0.86589479;0.87369454;0.86977714;0.25617391;0.67238939
0391.jpg;Moteris einanti per patvinusią gatvę;Potvynis: miestas užliečiamas vandeniu ir lietaus.;0.0;0.0;0.0;0.85923779;0.84338009;0.85123509;0.122404;0.32200453
0392.jpg;Raudonų, baltų ir mėlynų gėlių laukas;Puikus gėlės laukas, pilnas spalvų ir grožio.;0.0;0.08196721;0.22222222;0.9051345;0.88474894;0.89482564;0.49661225;0.82593983
0393.jpg;Nukritę rudi lapai ant medinio suoliuko;Šviežių lapų rėžiai ramybės ramybėje.;0.0;0.0;0.0;0.87959468;0.86493021;0.87220079;0.16484846;0.48893073
0394.jpg;Horizonte matomas saulėtekis ir plūduriuojantis paukštis;Saulėlyto ramybė vandenyje.;0.0;0.0;0.15384615;0.90879488;0.83520031;0.87044477;0.28702638;0.72830784
0395.jpg;Rankomis laikomas kūdikis su kepure ištiesęs ranką;Mielas naujagimis, ramiai užmigti!;0.0;0.0;0.0;0.85207486;0.84315825;0.84759307;0.15890476;0.38080728
0396.jpg;Katė guli ant radiatoriaus, šalia auga gėlė;Šiltas katė ant šildytuvo.;0.0;0.14925373;0.33333333;0.91842866;0.89813346;0.9081676;0.36310646;0.69984972
0397.jpg;Miesto gatvėmis važiuojantys automobiliai;Vilnius, Lietuva: moderni miesto panorama.;0.0;0.12195122;0.18181818;0.89537716;0.88646919;0.89090091;0.21233106;0.29705396
0398.jpg;Pilkos spalvos katinas iškėlęs priekines letenas;Nuožeidžiantis mažylis, akys užburiamos!;0.0;0.0;0.0;0.85173124;0.84017861;0.84591556;0.0297846;0.42146811
0399.jpg;Mergina padėjus galvą ant stalo šalia knygų;Studijų nuovargis: sunki savaitė!;0.0;0.0;0.0;0.86589122;0.84172523;0.85363722;0.0322936;0.31716478
0400.jpg;Dvi rankos laiko juodą padangą;Pardavimas padangų.;0.0;0.0;0.28571429;0.91420376;0.83457994;0.87257916;0.32593933;0.6093685
0401.jpg;Miegantis vyras šalia laikrodžio;Ramiai užmigti, atsipalaiduoti ir atgauti jėgų.;0.0;0.0;0.0;0.83879471;0.82654053;0.83262253;0.15924287;0.44179359
0402.jpg;Baltas mėlynų akių katinas juodame fone;Švelnus, mielas, žalias akių mažylis.;0.0;0.08474576;0.15384615;0.9055444;0.92761642;0.91644746;0.17932555;0.44643867
0403.jpg;Skrendantis lėktuvas šalia skrendantys paukščiai;China Southern Airlines A330, surrounded by birds.;0.0;0.0;0.0;0.86783397;0.86675042;0.86729193;0.09006167;0.7047686
0404.jpg;Ukrainos pareigūnas apžiūri Rusijos paleistą droną Shahed;Aviacinio transporto priemonės remontas žemėje.;0.0;0.0;0.0;0.88205844;0.84269679;0.86192846;0.07106684;0.43867689
0405.jpg;Paukštis tupi ant spygliuočio šakos;Žaliasis vėžlys ant eglių šakelės.;0.0;0.1;0.14285714;0.89016509;0.85375255;0.87157869;0.30801398;0.5532465
0406.jpg;Būrys paukščių gervių tupi, o kiti skrenda;Grifai skraida į šiaurės rytų Europą.;0.0;0.0;0.0;0.87023199;0.87307066;0.87164909;0.04234352;0.53619951
0407.jpg;Mažasis erelis rėksnys skrydyje;Šis yra jaunasis golden eagle.;0.0;0.0;0.0;0.8973726;0.88726193;0.89228863;0.24829873;0.65552795
0408.jpg;Gulinti viena kiaulė;Apvalus ir ramus kiaulytis.;0.0;0.0;0.0;0.84659362;0.89832139;0.87169075;0.19547093;0.5989204
0409.jpg;Žmogus einantis tuščioje mokyklos klasėje;Mokykla, matematikos pamoka, dėmuo.;0.0;0.0;0.0;0.85992157;0.83283281;0.84616047;0.39583057;0.6182
0410.jpg;Geriamo vandens čiaupas iš kurio bėga vanduo;Šalta vandens srautė iš vonios kriaukles.;0.0;0.14492754;0.28571429;0.90011048;0.91854036;0.90923208;0.38320041;0.74654108
0411.jpg;Moteris laiko druskinę rankose ir beria druską ant kiaušinio;Skanaus! Sūrus patiekalas, šviežios daržovės.;0.0;0.0;0.0;0.85302705;0.81588578;0.83404309;0.17050767;0.32865778
0412.jpg;Rausvas runkelis guli ant baltų svarstyklių;Didžiulis rutubėris sveria 159 gramų.;0.0;0.0;0.0;0.87596869;0.89883131;0.88725275;0.1600762;0.36526644
0413.jpg;Dvi moterys lipa laiptais į polikliniką;P Korpusas Poliklinika - sveikatos centras.;0.0;0.0;0.0;0.86329198;0.87254947;0.86789602;0.32793367;0.26318985
0414.jpg;Daug vilkikų stovi eilėjė miško peizaže;Didelis sunkvežimių karavanas kelią.;0.0;0.0;0.0;0.86826473;0.83769053;0.85270363;0.12826166;0.35808864
0415.jpg;Du tiltai virš vandens;Tokohama-Yokohama tiltas: modernus infrastruktūros žymeklis.;0.0;0.0;0.0;0.83632213;0.8896637;0.86216867;-0.01370196;0.61579794
0416.jpg;Du ugniagesiai gesina degantį pastatą;Gaisras: ugniagesiai kovojo su gaisru.;0.0;0.1;0.2;0.84567189;0.85520661;0.85041249;0.22109196;0.80562282
0417.jpg;Du ugniagesiai gesina sugriuvusį pastatą;Gaisras: ugniagesiai gelbėja išnirusio pastato.;0.0;0.1;0.16666667;0.90452212;0.91305625;0.90876919;0.51247311;0.86120147
0418.jpg;Du ugniagesiai gesina degantį pastatą;Gaisras: ugniagesiai kovoja su liepsnomis.;0.0;0.1;0.2;0.86523485;0.86434621;0.86479026;0.31506816;0.82624376
0419.jpg;Ugniagesiai gesina degantį pastatą;Didelis gaisras: gaisras sunaikina pastatus ir kelia rūpesį.;0.0;0.0;0.0;0.87696183;0.87302005;0.87498653;0.29454568;0.73520553
0420.jpg;Ugniagesiai gesina degantį pastatą;Gaisras: gaisras sunaikina pastato struktūrą.;0.0;0.0;0.0;0.86842251;0.86801547;0.8682189;0.22321047;0.81167173
0421.jpg;Ugniagesys neša geltoną žarną, o kitas ugniagesys gesina sugriuvusį pastatą;Gaisras: gaislininkas kovoja su gaisru.;0.0;0.0;0.0;0.88629717;0.85755521;0.87168932;0.14273274;0.84108406
0422.jpg;Degantis sugriuvęs pastatas;Didelis gaisras: struktūra deganti, dūmas kyla.;0.0;0.0;0.16666667;0.85920137;0.85459661;0.85689276;0.24351597;0.72901571
0423.jpg;Policininkas atidaro policijos automobilio bagažinę;Police investigating at a residential scene.;0.0;0.0;0.0;0.83832026;0.83257878;0.83543962;0.45229936;0.57424819
0424.jpg;Karinis sraigtasparnis skrendantis tarp pilkų debesų;Milizinis Mi-8 transporto lėktuvo skrydis.;0.0;0.0;0.0;0.86332166;0.84755945;0.85536796;0.18103461;0.67910451
0425.jpg;Karinis sraigtasparnis skrendantis tarp pilkų debesų;Čekijos armijos Mi-17V-100 lėktuvas.;0.0;0.0;0.0;0.84258437;0.83149809;0.83700448;0.00607008;0.56513214
0426.jpg;Tarp sugriuvusių pastatų stovi automobiliai ir žmonės;Ruinybės po konflikto: destrukcija ir atgavykimas.;0.0;0.07246377;0.13333333;0.85675299;0.86869633;0.8626833;0.00408971;0.42850718
0427.jpg;Stovinti šalia tribūnos moteris sako kalbą, fone dvi valstybinės vėliavos;Liudviko Garska, Lietuva, kalbama apie Ukrainą.;0.0;0.0;0.0;0.87796366;0.87847698;0.87822026;0.12665144;0.28322279
0428.jpg;Stetoskopas ir atidarytas vaistų buteliukas guli ant stalo;Medikų darbo simbolis: medicina, vaistai, stetoskopas.;0.0;0.0;0.14285714;0.90338802;0.90357602;0.90348202;0.2065195;0.7021302
0429.jpg;Obuolių ir cinamono pyragas lėkštėje su ledais ir cinamono lazdelėmis;Apelsinų pyragas su šaltais šokoladinių ledažiekiais.;0.0;0.10416667;0.19047619;0.88927865;0.89236474;0.89081901;0.25503391;0.77701104
0430.jpg;Pjaustytas špinatų pyragas and medinio apvalaus padėklo;Šviežių spažagių tortas su sviesto apvalkale.;0.0;0.0;0.0;0.86116791;0.84448957;0.8527472;0.26083833;0.76728588
0431.jpg;Aštuonių raudonų pomidorų kekė su žaliu kotu;Svieži, raudoni pomidorai ant gano šakoto stiebo.;0.0;0.0;0.0;0.86853957;0.8671574;0.86784792;0.37498766;0.80810213
0432.jpg;Ranka laiko pomidoro šakelę su raudonais pomidorais;Pabarsojami pomidorai „Rostokie“ ant ganykloje.;0.0;0.07352941;0.16666667;0.83919525;0.84204924;0.8406198;0.3521719;0.76552296
0433.jpg;Ranka ant automobilio vairo;Švirkšdami vairą: sunkvežimio vairuotojo perspektyva.;0.0;0.0;0.0;0.87207484;0.87309182;0.87258303;0.16593377;0.6658957
0434.jpg;Jūrų uostas su kranais, laivai plaukia;Didelis uostas, gavybos aikštelė, laivai.;0.0;0.0;0.30769231;0.92220557;0.89859635;0.91024786;0.34760687;0.86784059
0435.jpg;Moteris stumia vaikišką vežimėlį, vyras eina šalia;Šeima keliauja su kūdikių vežimėliu.;0.0;0.0;0.33333333;0.90263993;0.87788057;0.89008814;0.29804471;0.74828231
0436.jpg;Merginos eina per tiltą link miesto stiklinių dangoraižių;Moterų grupė keliauja per tiltą.;0.0;0.06493506;0.28571429;0.91131151;0.84509814;0.87695676;0.14238924;0.76732898
0437.jpg;Moteris laikosi už pilvo;Skভীরai skausmas, galbūt pilvas.;0.0;0.0;0.0;0.83216906;0.84023774;0.83618391;0.30294791;0.51254541
0438.jpg;Iš stiklinio butelio pilamas pienas į juodą kavą baltame puodelyje;Kava su pienu – raminanti dienos pradžia.;0.0;0.0;0.0;0.87040162;0.8563993;0.86334372;0.27105081;0.75513315
0439.jpg;Pienas pilamas į juodą kavą, kruasanai šiaudinėje lėkštėje;Kava su duona – puiki dienos pradžia.;0.0;0.0;0.0;0.8633095;0.85350549;0.85837954;0.31363696;0.64841419
0440.jpg;Žemės riešutai baltame maiše;Šaltai užtęstinis skausmas pilvelio srityje.;0.0;0.0;0.0;0.89074278;0.8758263;0.88322151;0.16469187;0.24870136
0441.jpg;Vyras laikosi už žando, veidas susiraukęs;Skambia danta – nedelskite, kreipkitės įdentį!;0.0;0.0;0.15384615;0.84435987;0.84429312;0.8443265;0.03841771;0.43124434
0442.jpg;Gulinti moteris laikosi už pilvo;Skambiašakė, jaučianti skausmą ir nuovargį.;0.0;0.0;0.0;0.84269392;0.83305824;0.83784842;0.11595537;0.58899271
0443.jpg;Gulinti mergaitė laikosi už pilvo;Skভীরai skausmas, vaikui ant lova.;0.0;0.0;0.0;0.77990311;0.80169499;0.790649;0.17972088;0.62869388
0444.jpg;Ryanair lėktuvas kylą iš oro uosto naktį;Ryanair lėktuvo atskrydis naktiniu oru.;0.0;0.07352941;0.28571429;0.85191667;0.86618119;0.85898972;0.63834763;0.95474362
0445.jpg;Kiaulė sėdi ant žolės, kita kiaulė stovi prie namelio;Pasažinės gyventojos ramiai atsipalaiduoja lauke.;0.0;0.0;0.11111111;0.90092397;0.89006805;0.89546311;0.18061802;0.32827932
0446.jpg;Vyras stovi prie valdymo pulto baldų gamybos sandėlyje;Dirbantis gamybos linijoje, kontroliuojantis mašiną.;0.0;0.06493506;0.13333333;0.88398838;0.8716116;0.87775636;0.15672944;0.54188699
0447.jpg;Elektros tinklų stulpai;Elektra perdavimo stulpai.;0.0;0.0;0.33333333;0.90044641;0.91839242;0.9093309;0.42863715;0.8519538
0448.jpg;Suguldyti medienos rastai ir šakos miške prie kelio;Miškas po atkasimo, užliečiamas vandeniu.;0.0;0.0;0.11764706;0.89791214;0.86803699;0.8827219;0.22022599;0.73046947
0449.jpg;Geležinkelio bėgiai sukasi į dešinę pusę ir miškas fone;Traukinio lankas per spalio gamtą.;0.0;0.0;0.0;0.90549248;0.87866479;0.89187694;0.08876222;0.71404308
0450.jpg;Moteris ir dvi du vaikai šalia vieni kitų;Mamos ir dukra kartu šyptelėja.;0.0;0.06493506;0.14285714;0.8912667;0.83275294;0.86101681;0.11996999;0.71508849
0451.jpg;Ant stalo trys dokumentų papkės už kurių moteris;Daug dokumentų, daug darbų.;0.0;0.0;0.15384615;0.85170895;0.84726131;0.84947926;0.35999295;0.55711669
0452.jpg;Moteris laiko rankas ant vaikiško vežimėlio rankenų;Moteris su vaikiniui vežimėlyje mišku.;0.0;0.07352941;0.33333333;0.89522702;0.87041867;0.88264853;0.41974711;0.7097739
0453.jpg;Šypsodamasi moteris laiko mergaitę;Mamos ir dukra kartu juokiasi ant sofos.;0.0;0.0;0.0;0.87657148;0.84416282;0.86006194;0.00768484;0.6346603
0454.jpg;Būrys rudų vištų, fone žalias namelis su baltais langais;Švarios avinėlių pulkelės lauke.;0.0;0.0;0.0;0.88131768;0.88094151;0.8811295;0.15066439;0.57387501
0455.jpg;Mygtukinių telefonai sudėti vienas šalia kito;Senieji Nokia mobilieji telefonai.;0.0;0.0;0.18181818;0.88387334;0.83957565;0.86115521;0.4249391;0.6785472
0456.jpg;Moteris sėdi su šunimi ant suoliuko;Moteris su šuo ant parko suoliuko.;0.0;0.25;0.61538462;0.86460495;0.87055349;0.86756897;0.66511637;0.82763427
0457.jpg;Pirštai laiko cigaretės nuorūką;Pabaigos cigarečių konteineryje.;0.0;0.0;0.0;0.88614196;0.81456929;0.84884959;0.2585535;0.72558928
0458.jpg;Cigarečių atidaryti pakeliai padėti ant medinio paviršiaus;"Pakuotė su cigaretėmis ""SLEETS"".";0.0;0.0;0.0;0.85991168;0.8510552;0.85546058;0.33159086;0.85661763
0459.jpg;Vyras laiko automobilio ratą, keičia padangą;Pakeičiamos automobilio padangos servise.;0.0;0.0862069;0.16666667;0.90249729;0.86240149;0.88199395;0.54910666;0.81483608
0460.jpg;Mergina laiko dėžę sandėlyje;Pakavimo darbuotoja sandėlyje.;0.0;0.0;0.44444444;0.88371044;0.8690244;0.87630582;0.19950874;0.65514487
